conversation_id,chunk_id,utterance_id,speaker,social_orientation
615438945.52551.52551,0,4,DeCausa,Unassuming-Ingenuous
615438945.52551.52551,0,5,2.30.132.205,Unassured-Submissive
615438945.52551.52551,0,6,DeCausa,Unassuming-Ingenuous
615438945.52551.52551,1,7,2.30.130.143,Warm-Agreeable
615438945.52551.52551,1,8,DeCausa,Unassuming-Ingenuous
615438945.52551.52551,1,9,Alrewas,Cold
620851825.2321.2321,0,1,Mistakefinder,Unassured-Submissive
620851825.2321.2321,0,2,Metal.lunchbox,Warm-Agreeable
620851825.2321.2321,0,3,JohnBlackburne,Warm-Agreeable
620851825.2321.2321,0,4,Mistakefinder,Unassured-Submissive
620851825.2321.2321,0,5,Metal.lunchbox,Warm-Agreeable
620851825.2321.2321,0,6,JohnBlackburne,Warm-Agreeable
620851825.2321.2321,1,7,Mistakefinder,Unassuming-Ingenuous
62355098.12809.12809,0,1,Hardouin,Warm-Agreeable
62355098.12809.12809,0,2,ThePromenader,Cold
62355098.12809.12809,0,3,ThePromenader,Arrogant-Calculating
62355098.12809.12809,1,4,ThePromenader,Unassured-Submissive
62355098.12809.12809,1,5,Metropolitan,Warm-Agreeable
62355098.12809.12809,1,6,ThePromenader,Unassuming-Ingenuous
627345419.18922.18922,0,1,Granitethighs,Warm-Agreeable
627345419.18922.18922,0,2,Polentarion,Assured-Dominant
627345419.18922.18922,0,3,Granitethighs,Unassuming-Ingenuous
627345419.18922.18922,1,4,Polentarion,Warm-Agreeable
627345419.18922.18922,1,5,Dmcq,Unassuming-Ingenuous
627345419.18922.18922,2,6,Polentarion,Assured-Dominant
627931799.22302.22302,0,1,TEHodson,Assured-Dominant
627931799.22302.22302,0,2,Ring Cinema,Unassured-Submissive
627931799.22302.22302,1,3,TEHodson,Warm-Agreeable
627931799.22302.22302,2,4,TEHodson,Arrogant-Calculating
627931799.22302.22302,2,5,Ring Cinema,Cold
627931799.22302.22302,2,6,Ring Cinema,Arrogant-Calculating
627931799.22302.22302,2,7,TEHodson,Cold
632747798.16771.16771,0,1,Marchjuly,Warm-Agreeable
632747798.16771.16771,0,2,Chunk5Darth,Unassured-Submissive
632747798.16771.16771,0,3,Winkelvi,Arrogant-Calculating
632747798.16771.16771,0,4,Winkelvi,Warm-Agreeable
632747798.16771.16771,0,5,Marchjuly,Warm-Agreeable
632747798.16771.16771,0,6,Marchjuly,Unassuming-Ingenuous
632747798.16771.16771,1,7,Chunk5Darth,Arrogant-Calculating
632747798.16771.16771,1,8,Marchjuly,Warm-Agreeable
634164217.18455.18461,0,1,Calidum,Warm-Agreeable
634164217.18455.18461,0,2,Winkelvi,Arrogant-Calculating
634164217.18455.18461,0,3,Marchjuly,Unassuming-Ingenuous
634164217.18455.18461,0,4,Chunk5Darth,Cold
634164217.18455.18461,0,5,Chunk5Darth,Warm-Agreeable
634164217.18455.18461,0,6,Marchjuly,Unassuming-Ingenuous
634164217.18455.18461,1,7,Chunk5Darth,Unassured-Submissive
634164217.18455.18461,1,8,73.162.80.203,Arrogant-Calculating
634164217.18455.18461,1,9,Chunk5Darth,Cold
634164217.18455.18461,1,10,Winkelvi,Assured-Dominant
639503954.25333.25333,0,1,RoyBurtonson,Gregarious-Extraverted
639503954.25333.25333,0,2,Simbagraphix,Warm-Agreeable
639503954.25333.25333,0,3,RoyBurtonson,Warm-Agreeable
639503954.25333.25333,1,4,Simbagraphix,Warm-Agreeable
639503954.25333.25333,2,5,RoyBurtonson,Unassuming-Ingenuous
639503954.25333.25333,3,6,Simbagraphix,Warm-Agreeable
639503954.25333.25333,4,7,Simbagraphix,Warm-Agreeable
639503954.25333.25333,4,8,RoyBurtonson,Warm-Agreeable
639503954.25333.25333,4,9,Simbagraphix,Warm-Agreeable
639503954.25333.25333,4,10,RoyBurtonson,Cold
64076409.109440.109440,0,1,Ishu,Warm-Agreeable
64076409.109440.109440,0,2,History Student,Warm-Agreeable
64076409.109440.109440,0,3,207.207.79.202,Gregarious-Extraverted
64076409.109440.109440,0,4,Ishu,Not Available
64076409.109440.109440,1,5,Ogthor,Warm-Agreeable
64076409.109440.109440,2,6,207.207.79.202,Assured-Dominant
64076409.109440.109440,2,7,Tom,Warm-Agreeable
64076409.109440.109440,2,8,207.207.79.202,Arrogant-Calculating
64076409.109440.109440,2,9,History Student,Cold
64076409.109440.109440,2,10,History Student,Arrogant-Calculating
641194879.3810.3810,0,1,Winkelvi,Unassuming-Ingenuous
641194879.3810.3810,0,2,Coretheapple,Warm-Agreeable
641194879.3810.3810,0,3,Coretheapple,Unassured-Submissive
641194879.3810.3810,0,4,Coretheapple,Warm-Agreeable
641194879.3810.3810,0,5,Coretheapple,Not Available
641194879.3810.3810,0,6,Winkelvi,Unassured-Submissive
641194879.3810.3810,0,7,Winkelvi,Cold
641194879.3810.3810,0,8,Coretheapple,Arrogant-Calculating
641194879.3810.3810,0,9,Winkelvi,Cold
641194879.3810.3810,1,10,Winkelvi,Arrogant-Calculating
643070284.39746.39746,0,1,Databases,Warm-Agreeable
643070284.39746.39746,0,2,Simbagraphix,Unassuming-Ingenuous
643070284.39746.39746,0,3,Databases,Warm-Agreeable
643070284.39746.39746,0,4,Databases,Unassuming-Ingenuous
643070284.39746.39746,0,5,Simbagraphix,Warm-Agreeable
643070284.39746.39746,1,6,Databases,Warm-Agreeable
643070284.39746.39746,1,7,Simbagraphix,Warm-Agreeable
643070284.39746.39746,2,8,Databases,Warm-Agreeable
643070284.39746.39746,3,9,Simbagraphix,Unassuming-Ingenuous
643070284.39746.39746,3,10,Simbagraphix,Warm-Agreeable
644428921.14705.14705,0,1,TransporterMan,Warm-Agreeable
644428921.14705.14705,0,2,ONUnicorn,Warm-Agreeable
644428921.14705.14705,0,3,Tomica,Warm-Agreeable
644428921.14705.14705,1,4,Chasewc91,Warm-Agreeable
644428921.14705.14705,1,5,Chasewc91,Unassuming-Ingenuous
644428921.14705.14705,1,6,Jivesh boodhun,Unassured-Submissive
644428921.14705.14705,1,7,Chasewc91,Warm-Agreeable
644428921.14705.14705,1,8,Godsy,Warm-Agreeable
645566650.18247.10742,0,1,Aspiring816,Unassuming-Ingenuous
645566650.18247.10742,0,2,Aspiring816,Warm-Agreeable
645566650.18247.10742,0,3,Bbfan23,Warm-Agreeable
645566650.18247.10742,0,4,71.104.224.165,Warm-Agreeable
645566650.18247.10742,0,5,Bbfan23,Arrogant-Calculating
645566650.18247.10742,0,6,Aspiring816,Warm-Agreeable
645566650.18247.10742,1,7,71.104.224.165,Warm-Agreeable
648423195.135356.135356,0,1,Zozs,Warm-Agreeable
648423195.135356.135356,0,2,Karmanatory,Unassuming-Ingenuous
648423195.135356.135356,0,3,Zozs,Unassured-Submissive
648423195.135356.135356,1,4,Karmanatory,Arrogant-Calculating
648423195.135356.135356,1,5,Trust Is All You Need,Warm-Agreeable
648423195.135356.135356,1,6,Karmanatory,Cold
648423195.135356.135356,1,7,Zozs,Unassuming-Ingenuous
648423195.135356.135356,1,8,Zozs,Unassured-Submissive
648423195.135356.135356,1,9,Trust Is All You Need,Cold
64890639.141165.141165,0,1,Ishu,Warm-Agreeable
64890639.141165.141165,0,2,History Student,Warm-Agreeable
64890639.141165.141165,0,3,History Student,Unassuming-Ingenuous
64890639.141165.141165,1,4,155.91.28.231,Unassured-Submissive
64890639.141165.141165,1,5,History Student,Warm-Agreeable
64890639.141165.141165,1,6,Justforasecond,Unassured-Submissive
64890639.141165.141165,2,7,Ishu,Warm-Agreeable
648915220.220692.220692,0,1,Suryoyo124,Warm-Agreeable
648915220.220692.220692,0,2,Sr 76,Arrogant-Calculating
648915220.220692.220692,0,3,Shmayo,Unassuming-Ingenuous
648915220.220692.220692,0,4,Sr 76,Unassured-Submissive
648915220.220692.220692,0,5,Shmayo,Warm-Agreeable
648915220.220692.220692,1,6,Suryoyo124,Gregarious-Extraverted
648915220.220692.220692,1,7,Shmayo,Cold
653038133.7889.7889,0,1,PhiladelphiaInjustice,Warm-Agreeable
653038133.7889.7889,0,2,Maslowsneeds,Arrogant-Calculating
653038133.7889.7889,0,3,PhiladelphiaInjustice,Unassured-Submissive
653038133.7889.7889,0,4,SantiLak,Warm-Agreeable
653038133.7889.7889,0,5,Maslowsneeds,Unassuming-Ingenuous
653038133.7889.7889,0,6,Ergo Sum,Warm-Agreeable
653038133.7889.7889,1,7,Maslowsneeds,Gregarious-Extraverted
653143049.6324.6324,0,1,Gronky,Warm-Agreeable
653143049.6324.6324,0,2,SandyGeorgia,Unassuming-Ingenuous
653143049.6324.6324,0,3,Gronky,Warm-Agreeable
653143049.6324.6324,0,4,Emily Temple-Wood (NIOSH),Warm-Agreeable
653143049.6324.6324,0,5,Gronky,Unassured-Submissive
653143049.6324.6324,0,6,Gronky,Unassured-Submissive
653143049.6324.6324,0,7,Emily Temple-Wood (NIOSH),Warm-Agreeable
653143049.6324.6324,1,8,Gronky,Unassuming-Ingenuous
653143049.6324.6324,1,9,Emily Temple-Wood (NIOSH),Warm-Agreeable
656615644.65837.65837,0,1,SchroCat,Warm-Agreeable
656615644.65837.65837,0,2,Pburka,Unassuming-Ingenuous
656615644.65837.65837,0,3,SchroCat,Warm-Agreeable
656615644.65837.65837,0,4,Pburka,Unassuming-Ingenuous
656615644.65837.65837,0,5,SchroCat,Warm-Agreeable
656615644.65837.65837,0,6,Sroc,Unassuming-Ingenuous
656615644.65837.65837,1,7,Sroc,Unassuming-Ingenuous
656615644.65837.65837,1,8,SchroCat,Cold
658511898.201.201,0,1,Sprlzrd,Unassured-Submissive
658511898.201.201,0,2,Sbyrnes321,Warm-Agreeable
658511898.201.201,0,3,Sprlzrd,Unassured-Submissive
658511898.201.201,1,4,Sbyrnes321,Warm-Agreeable
658511898.201.201,1,5,Sprlzrd,Warm-Agreeable
658511898.201.201,1,6,Sbyrnes321,Warm-Agreeable
658511898.201.201,1,7,Sprlzrd,Warm-Agreeable
65917034.76917.76917,0,1,JRSpriggs,Arrogant-Calculating
65917034.76917.76917,0,2,CBM,Warm-Agreeable
65917034.76917.76917,0,3,Francis Davey,Warm-Agreeable
65917034.76917.76917,0,4,CBM,Unassuming-Ingenuous
65917034.76917.76917,1,5,Kikl,Gregarious-Extraverted
65917034.76917.76917,1,6,Kikl,Arrogant-Calculating
65917034.76917.76917,1,7,CBM,Warm-Agreeable
65917034.76917.76917,1,8,Kikl,Cold
662128429.105687.105687,0,1,105.210.94.156,Warm-Agreeable
662128429.105687.105687,0,2,Flyer22 Reborn,Unassuming-Ingenuous
662128429.105687.105687,0,3,Legitimus,Unassuming-Ingenuous
662128429.105687.105687,0,4,Lunruj,Warm-Agreeable
662128429.105687.105687,1,5,Flyer22 Reborn,Warm-Agreeable
662128429.105687.105687,1,6,Beembly,Unassured-Submissive
662128429.105687.105687,1,7,Flyer22 Reborn,Warm-Agreeable
662128429.105687.105687,1,8,Flyer22 Reborn,Cold
66515013.16961.16961,0,1,Miskin,Unassured-Submissive
66515013.16961.16961,0,2,Dahn,Assured-Dominant
66515013.16961.16961,0,3,Dahn,Warm-Agreeable
66515013.16961.16961,0,4,Miskin,Arrogant-Calculating
66515013.16961.16961,1,5,Dahn,Warm-Agreeable
66515013.16961.16961,1,6,Miskin,Cold
665762638.62512.62512,0,1,Arminden,Warm-Agreeable
665762638.62512.62512,0,2,Liz,Warm-Agreeable
665762638.62512.62512,1,3,Arminden,Arrogant-Calculating
665762638.62512.62512,1,4,UNKNOWN,Not Available
665762638.62512.62512,1,5,Arminden,Cold
66753887.98754.98754,0,1,Crzrussian,Warm-Agreeable
66753887.98754.98754,0,2,0kmck4gmja,Unassuming-Ingenuous
66753887.98754.98754,0,3,Oceankat,Warm-Agreeable
66753887.98754.98754,0,4,Spike Wilbury,Warm-Agreeable
66753887.98754.98754,0,5,Lookingheart,Warm-Agreeable
66753887.98754.98754,0,6,Lookingheart,Unassured-Submissive
66753887.98754.98754,1,7,Oceankat,Unassuming-Ingenuous
66753887.98754.98754,1,8,Lookingheart,Warm-Agreeable
66753887.98754.98754,1,9,Oceankat,Unassured-Submissive
66753887.98754.98754,1,10,0kmck4gmja,Cold
669851834.60900.60900,0,1,Dissident,Warm-Agreeable
669851834.60900.60900,0,2,Shyjayb,Arrogant-Calculating
669851834.60900.60900,0,3,Davey1107,Warm-Agreeable
669851834.60900.60900,0,4,Dissident,Unassuming-Ingenuous
669851834.60900.60900,0,5,ElKevbo,Warm-Agreeable
669851834.60900.60900,0,6,ElKevbo,Unassuming-Ingenuous
669851834.60900.60900,0,7,2602:304:44AB:D800:7922:169E:B0F1:7BE3,Unassured-Submissive
669851834.60900.60900,1,8,Retardednamingpolicy,Warm-Agreeable
669851834.60900.60900,1,9,Shyjayb,Cold
672860829.7163.7163,0,1,Xtremedood,Gregarious-Extraverted
672860829.7163.7163,0,2,Brustopher,Warm-Agreeable
672860829.7163.7163,0,3,MezzoMezzo,Cold
672860829.7163.7163,0,4,DeCausa,Unassuming-Ingenuous
672860829.7163.7163,0,5,Toddy1,Unassuming-Ingenuous
672860829.7163.7163,1,6,Toddy1,Warm-Agreeable
672860829.7163.7163,1,7,Toddy1,Unassuming-Ingenuous
672860829.7163.7163,1,8,Toddy1,Warm-Agreeable
672860829.7163.7163,1,9,Toddy1,Unassuming-Ingenuous
674810679.58615.58615,0,1,209.49.242.34,Arrogant-Calculating
674810679.58615.58615,0,2,Onel5969,Warm-Agreeable
674810679.58615.58615,0,3,CushionMail,Arrogant-Calculating
674810679.58615.58615,0,4,Kautilya3,Warm-Agreeable
674810679.58615.58615,1,5,CushionMail,Unassured-Submissive
674810679.58615.58615,1,6,CushionMail,Not Available
674810679.58615.58615,1,7,CushionMail,Not Available
674810679.58615.58615,1,8,CushionMail,Unassured-Submissive
676798046.15098.15098,0,1,FreeatlastChitchat,Warm-Agreeable
676798046.15098.15098,0,2,Human3015,Arrogant-Calculating
676798046.15098.15098,0,3,FreeatlastChitchat,Warm-Agreeable
676798046.15098.15098,0,4,Human3015,Unassured-Submissive
676798046.15098.15098,0,5,FreeatlastChitchat,Warm-Agreeable
676798046.15098.15098,0,6,Aero Slicer,Unassuming-Ingenuous
676798046.15098.15098,0,7,Human3015,Cold
676798046.15098.15098,0,8,FreeatlastChitchat,Warm-Agreeable
676798046.15098.15098,0,9,Human3015,Cold
676798046.15098.15098,1,10,FreeatlastChitchat,Cold
676816571.9546.9546,0,1,Schily,Unassuming-Ingenuous
676816571.9546.9546,0,2,Schily,Unassuming-Ingenuous
676816571.9546.9546,0,3,Schily,Unassuming-Ingenuous
676816571.9546.9546,0,4,Tedickey,Cold
676816571.9546.9546,0,5,Tedickey,Warm-Agreeable
676816571.9546.9546,0,6,Tedickey,Unassuming-Ingenuous
676816571.9546.9546,1,7,Schily,Arrogant-Calculating
676816571.9546.9546,1,8,Tedickey,Cold
679176527.69481.69481,0,1,Winkelvi,Unassuming-Ingenuous
679176527.69481.69481,0,2,Inks.LWC,Arrogant-Calculating
679176527.69481.69481,0,3,Winkelvi,Warm-Agreeable
679176527.69481.69481,0,4,Inks.LWC,Arrogant-Calculating
679176527.69481.69481,0,5,Winkelvi,Warm-Agreeable
679176527.69481.69481,0,6,Inks.LWC,Arrogant-Calculating
679176527.69481.69481,0,7,Winkelvi,Unassuming-Ingenuous
679176527.69481.69481,1,8,Inks.LWC,Warm-Agreeable
679176527.69481.69481,1,9,Winkelvi,Cold
679834887.6117.6117,0,1,Darkfrog24,Warm-Agreeable
679834887.6117.6117,0,2,Darkfrog24,Unassuming-Ingenuous
679834887.6117.6117,0,3,Bluerasberry,Warm-Agreeable
679834887.6117.6117,0,4,Chemclean,Unassured-Submissive
679834887.6117.6117,0,5,Darkfrog24,Warm-Agreeable
679834887.6117.6117,0,6,Chemclean,Unassured-Submissive
679834887.6117.6117,0,7,Darkfrog24,Warm-Agreeable
679834887.6117.6117,1,8,Chemclean,Unassuming-Ingenuous
679834887.6117.6117,1,9,Junganghansik,Warm-Agreeable
681078283.70017.70017,0,1,79.140.210.9,Unassured-Submissive
681078283.70017.70017,0,2,Jeffro77,Warm-Agreeable
681078283.70017.70017,0,3,Hell in a Bucket,Warm-Agreeable
681078283.70017.70017,0,4,79.140.210.9,Unassuming-Ingenuous
681078283.70017.70017,0,5,BlackCab,Cold
681078283.70017.70017,0,6,Hell in a Bucket,Warm-Agreeable
681078283.70017.70017,0,7,Jeffro77,Warm-Agreeable
681078283.70017.70017,1,8,79.140.210.9,Unassured-Submissive
681078283.70017.70017,1,9,BlackCab,Unassuming-Ingenuous
681191837.71506.71506,0,1,95y88s76agk55621,Unassured-Submissive
681191837.71506.71506,0,2,ScrapIronIV,Aloof-Introverted
681191837.71506.71506,0,3,95y88s76agk55621,Unassured-Submissive
681191837.71506.71506,0,4,95y88s76agk55621,Warm-Agreeable
681191837.71506.71506,1,5,BlackCab,Assured-Dominant
681191837.71506.71506,2,6,BlackCab,Warm-Agreeable
681191837.71506.71506,2,7,95y88s76agk55621,Cold
681191837.71506.71506,2,8,95y88s76agk55621,Arrogant-Calculating
681191837.71506.71506,2,9,BlackCab,Cold
682629801.17038.17038,0,1,81.110.148.89,Arrogant-Calculating
682629801.17038.17038,0,2,Flyer22 Reborn,Warm-Agreeable
682629801.17038.17038,0,3,81.110.148.89,Cold
682629801.17038.17038,1,4,KateWishing,Warm-Agreeable
682629801.17038.17038,1,5,Etamni,Unassuming-Ingenuous
682629801.17038.17038,1,6,Mark Miller,Warm-Agreeable
682629801.17038.17038,1,7,Etamni,Warm-Agreeable
683675192.136756.136756,0,1,JzG,Unassuming-Ingenuous
683675192.136756.136756,0,2,Andy Dingley,Warm-Agreeable
683675192.136756.136756,0,3,JzG,Unassuming-Ingenuous
683675192.136756.136756,0,4,Brustopher,Arrogant-Calculating
683675192.136756.136756,0,5,JzG,Unassuming-Ingenuous
683675192.136756.136756,0,6,Adrian232,Warm-Agreeable
683675192.136756.136756,0,7,JzG,Unassuming-Ingenuous
683675192.136756.136756,0,8,JzG,Unassuming-Ingenuous
683675192.136756.136756,1,9,Brustopher,Cold
684116791.1847.1847,0,1,Kraxler,Unassuming-Ingenuous
684116791.1847.1847,0,2,Czoal,Assured-Dominant
684116791.1847.1847,0,3,Kraxler,Unassured-Submissive
684116791.1847.1847,0,4,SMcCandlish,Warm-Agreeable
684116791.1847.1847,0,5,SMcCandlish,Unassuming-Ingenuous
684116791.1847.1847,1,6,SMcCandlish,Unassuming-Ingenuous
684116791.1847.1847,1,7,SMcCandlish,Warm-Agreeable
684116791.1847.1847,1,8,Czoal,Warm-Agreeable
684116791.1847.1847,1,9,Kraxler,Unassured-Submissive
684116791.1847.1847,2,10,Czoal,Arrogant-Calculating
684116791.1847.1847,2,11,SMcCandlish,Warm-Agreeable
686939949.130976.130976,0,1,Pincrete,Warm-Agreeable
686939949.130976.130976,0,2,Mr. Magoo and McBarker,Arrogant-Calculating
686939949.130976.130976,0,3,Pincrete,Unassuming-Ingenuous
686939949.130976.130976,0,4,Mr. Magoo and McBarker,Unassured-Submissive
686939949.130976.130976,1,5,Pincrete,Assured-Dominant
690487678.17604.17604,0,1,Carbrera,Warm-Agreeable
690487678.17604.17604,0,2,IndianBio,Cold
690487678.17604.17604,0,3,IndianBio,Cold
690487678.17604.17604,0,4,GagaNutella,Warm-Agreeable
690487678.17604.17604,0,5,SNUGGUMS,Unassuming-Ingenuous
690487678.17604.17604,0,6,IndianBio,Warm-Agreeable
690487678.17604.17604,0,7,Carbrera,Unassured-Submissive
690487678.17604.17604,1,8,IndianBio,Arrogant-Calculating
691503733.34893.34893,0,1,Apzat,Gregarious-Extraverted
691503733.34893.34893,0,2,Crovata,Warm-Agreeable
691503733.34893.34893,0,3,93.152.143.113,Cold
691503733.34893.34893,0,4,93.152.143.113,Unassuming-Ingenuous
691503733.34893.34893,1,5,93.152.143.113,Unassured-Submissive
691503733.34893.34893,1,6,Crovata,Assured-Dominant
691503733.34893.34893,2,7,NewZealot,Warm-Agreeable
691503733.34893.34893,3,8,NewZealot,Unassured-Submissive
691503733.34893.34893,3,9,Crovata,Warm-Agreeable
691503733.34893.34893,3,10,NewZealot,Cold
694480507.8023.8023,0,1,185.51.73.135,Cold
694480507.8023.8023,0,2,Daicaregos,Warm-Agreeable
694480507.8023.8023,0,3,GoodDay,Unassuming-Ingenuous
694480507.8023.8023,0,4,93.133.95.224,Unassuming-Ingenuous
694480507.8023.8023,0,5,Sitush,Unassuming-Ingenuous
694480507.8023.8023,1,6,SchroCat,Warm-Agreeable
700361091.65982.65982,0,1,2A03:4A80:0:44A:4EF7:E62F:A797:BD8,Gregarious-Extraverted
700361091.65982.65982,0,2,2A03:4A80:0:44A:2E4C:D1C5:1994:6DA0,Gregarious-Extraverted
700361091.65982.65982,0,3,199.36.107.113,Gregarious-Extraverted
700361091.65982.65982,1,4,199.36.107.113,Warm-Agreeable
700361091.65982.65982,1,5,188.254.219.92,Warm-Agreeable
700361091.65982.65982,2,6,185.106.122.12,Unassuming-Ingenuous
700361091.65982.65982,2,7,185.106.122.12,Unassuming-Ingenuous
700361091.65982.65982,3,8,185.106.122.12,Warm-Agreeable
700361091.65982.65982,4,9,185.106.122.12,Warm-Agreeable
700361091.65982.65982,4,10,185.106.122.12,Warm-Agreeable
70069209.33467.17269,0,1,Planetary,Gregarious-Extraverted
70069209.33467.17269,0,2,Serendipodous,Warm-Agreeable
70069209.33467.17269,1,3,Serendipodous,Warm-Agreeable
70069209.33467.17269,1,4,209.172.115.34,Unassuming-Ingenuous
70069209.33467.17269,1,5,Serendipodous,Warm-Agreeable
70069209.33467.17269,1,6,209.172.115.34,Cold
70069209.33467.17269,1,7,Planetary,Aloof-Introverted
70069209.33467.17269,1,8,PedroPVZ,Warm-Agreeable
70069209.33467.17269,1,9,209.172.115.34,Cold
702618212.32016.25328,0,1,Kautilya3,Warm-Agreeable
702618212.32016.25328,0,2,Ms Sarah Welch,Warm-Agreeable
702618212.32016.25328,0,3,Ms Sarah Welch,Unassuming-Ingenuous
702618212.32016.25328,0,4,Kautilya3,Warm-Agreeable
702618212.32016.25328,0,5,Ms Sarah Welch,Warm-Agreeable
702618212.32016.25328,0,6,Ms Sarah Welch,Unassuming-Ingenuous
702618212.32016.25328,0,7,Ms Sarah Welch,Unassured-Submissive
702618212.32016.25328,1,8,Ms Sarah Welch,Unassuming-Ingenuous
71050060.102724.102724,0,1,BernardL,Warm-Agreeable
71050060.102724.102724,0,2,CosmopolitanCapitalist,Cold
71050060.102724.102724,0,3,CosmopolitanCapitalist,Arrogant-Calculating
71050060.102724.102724,1,4,CosmopolitanCapitalist,Cold
71050060.102724.102724,1,5,BernardL,Warm-Agreeable
712279577.10838.10838,0,1,Human Rights Expert,Arrogant-Calculating
712279577.10838.10838,0,2,Haminoon,Cold
712279577.10838.10838,0,3,Human Rights Expert,Arrogant-Calculating
712279577.10838.10838,0,4,Nonsenseferret,Cold
712279577.10838.10838,0,5,Human Rights Expert,Arrogant-Calculating
712279577.10838.10838,0,6,Nonsenseferret,Cold
712279577.10838.10838,0,7,Jéské Couriano,Cold
712279577.10838.10838,1,8,Primefac,Warm-Agreeable
712279577.10838.10838,1,9,Waggie,Warm-Agreeable
712279577.10838.10838,1,10,Human Rights Expert,Arrogant-Calculating
712947258.42746.42746,0,1,NeatGrey,Unassuming-Ingenuous
712947258.42746.42746,0,2,Sûriyeya,Warm-Agreeable
712947258.42746.42746,0,3,Sûriyeya,Unassuming-Ingenuous
712947258.42746.42746,0,4,DaJesuZ,Arrogant-Calculating
712947258.42746.42746,0,5,NightsideAEB,Cold
712947258.42746.42746,0,6,Sûriyeya,Warm-Agreeable
712947258.42746.42746,0,7,Sûriyeya,Unassuming-Ingenuous
712947258.42746.42746,0,8,Sûriyeya,Warm-Agreeable
712947258.42746.42746,1,9,DaJesuZ,Arrogant-Calculating
714247674.24233.24233,0,1,Beyond My Ken,Unassuming-Ingenuous
714247674.24233.24233,0,2,Beyond My Ken,Unassuming-Ingenuous
714247674.24233.24233,1,3,66.249.173.182,Unassured-Submissive
714247674.24233.24233,1,4,Beyond My Ken,Cold
714247674.24233.24233,1,5,66.249.175.93,Unassured-Submissive
714247674.24233.24233,1,6,Beyond My Ken,Cold
714247674.24233.24233,2,7,66.81.242.69,Warm-Agreeable
714247674.24233.24233,2,8,Beyond My Ken,Cold
714247674.24233.24233,2,9,66.249.174.181,Warm-Agreeable
714247674.24233.24233,2,10,Beyond My Ken,Cold
71944556.77482.77482,0,1,Qwasty,Gregarious-Extraverted
71944556.77482.77482,0,2,TeaDrinker,Unassuming-Ingenuous
71944556.77482.77482,0,3,Qwasty,Arrogant-Calculating
71944556.77482.77482,1,4,TeaDrinker,Warm-Agreeable
71944556.77482.77482,2,5,84.71.118.198,Arrogant-Calculating
71944556.77482.77482,2,6,Qwasty,Assured-Dominant
71944556.77482.77482,2,7,Qwasty,Unassuming-Ingenuous
72331946.9858.9858,0,1,222.144.237.243,Cold
72331946.9858.9858,0,2,60.43.35.146,Unassured-Submissive
72331946.9858.9858,0,3,60.43.35.146,Warm-Agreeable
72331946.9858.9858,1,4,222.144.237.243,Unassured-Submissive
72331946.9858.9858,1,5,211.126.51.61,Warm-Agreeable
72331946.9858.9858,1,6,Phonemonkey,Unassuming-Ingenuous
72331946.9858.9858,2,7,125.175.142.228,Warm-Agreeable
725874736.171752.171752,0,1,Resnjari,Warm-Agreeable
725874736.171752.171752,0,2,DevilWearsBrioni,Unassuming-Ingenuous
725874736.171752.171752,0,3,Resnjari,Warm-Agreeable
725874736.171752.171752,1,4,SilentResident,Unassured-Submissive
725874736.171752.171752,1,5,Resnjari,Warm-Agreeable
725874736.171752.171752,1,6,SilentResident,Gregarious-Extraverted
725874736.171752.171752,2,7,Resnjari,Warm-Agreeable
725874736.171752.171752,2,8,SilentResident,Warm-Agreeable
725874736.171752.171752,2,9,DevilWearsBrioni,Warm-Agreeable
72927733.10786.10786,0,1,66.177.155.18,Unassuming-Ingenuous
72927733.10786.10786,0,2,Ryulong,Unassured-Submissive
72927733.10786.10786,0,3,Esau sleiman,Arrogant-Calculating
72927733.10786.10786,0,4,Esau sleiman,Unassured-Submissive
72927733.10786.10786,1,5,Esau sleiman,Unassured-Submissive
72927733.10786.10786,1,6,Esau sleiman,Unassuming-Ingenuous
72927733.10786.10786,1,7,Ryulong,Warm-Agreeable
72927733.10786.10786,1,8,Esau sleiman,Unassured-Submissive
72927733.10786.10786,1,9,Ryulong,Warm-Agreeable
72927733.10786.10786,1,10,Esau sleiman,Unassured-Submissive
730178616.16748.16748,0,1,Chaheel Riens,Warm-Agreeable
730178616.16748.16748,0,2,W ASB94,Arrogant-Calculating
730178616.16748.16748,0,3,Chaheel Riens,Unassured-Submissive
730178616.16748.16748,0,4,Chaheel Riens,Warm-Agreeable
730178616.16748.16748,0,5,W ASB94,Gregarious-Extraverted
730178616.16748.16748,0,6,Doniago,Warm-Agreeable
730178616.16748.16748,0,7,W ASB94,Arrogant-Calculating
730178616.16748.16748,0,8,Chaheel Riens,Warm-Agreeable
730178616.16748.16748,1,9,Doniago,Warm-Agreeable
730178616.16748.16748,1,10,W ASB94,Cold
731618660.6177.6177,0,1,Helmy1453,Unassured-Submissive
731618660.6177.6177,0,2,Ermanarich,Warm-Agreeable
731618660.6177.6177,0,3,Helmy1453,Unassuming-Ingenuous
731618660.6177.6177,0,4,Helmy1453,Unassuming-Ingenuous
731618660.6177.6177,0,5,Ermanarich,Warm-Agreeable
731618660.6177.6177,0,6,Helmy1453,Unassured-Submissive
731618660.6177.6177,0,7,Ermanarich,Warm-Agreeable
731618660.6177.6177,1,8,78.192.17.51,Warm-Agreeable
731618660.6177.6177,1,9,Pbfreespace3,Unassured-Submissive
731618660.6177.6177,1,10,Helmy1453,Cold
